zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
85323,33.41939,-112.32606,Avondale,AZ,Arizona,TRUE,,42812,820.7,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85324,34.11917,-112.04425,Black Canyon City,AZ,Arizona,TRUE,,3172,3.8,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
85325,33.99878,-113.90159,Bouse,AZ,Arizona,TRUE,,1243,0.6,4012,La Paz,{'04012':100},La Paz,4012,FALSE,FALSE,America/Phoenix
85326,33.28904,-112.57796,Buckeye,AZ,Arizona,TRUE,,60999,54.1,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85328,33.22631,-114.63446,Cibola,AZ,Arizona,TRUE,,302,0.6,4012,La Paz,{'04012':100},La Paz,4012,FALSE,FALSE,America/Phoenix
85331,33.88507,-111.93494,Cave Creek,AZ,Arizona,TRUE,,29905,92.6,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85332,34.19083,-112.90463,Congress,AZ,Arizona,TRUE,,1693,2,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
85333,33.02342,-113.28109,Dateland,AZ,Arizona,TRUE,,715,0.4,4027,Yuma,"{'04013':9.75,'04027':90.25}",Yuma|Maricopa,04027|04013,FALSE,FALSE,America/Phoenix
85334,33.52219,-114.53382,Ehrenberg,AZ,Arizona,TRUE,,939,8.8,4012,La Paz,{'04012':100},La Paz,4012,FALSE,FALSE,America/Phoenix
85335,33.59191,-112.32664,El Mirage,AZ,Arizona,TRUE,,35004,1230.5,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85336,32.54533,-114.78951,San Luis,AZ,Arizona,TRUE,,441,70.4,4027,Yuma,{'04027':100},Yuma,4027,FALSE,FALSE,America/Phoenix
85337,32.95961,-112.70325,Gila Bend,AZ,Arizona,TRUE,,2669,1.9,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85338,33.37349,-112.40793,Goodyear,AZ,Arizona,TRUE,,48517,215,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85339,33.23785,-112.16084,Laveen,AZ,Arizona,TRUE,,46251,64.7,4013,Maricopa,"{'04013':99.85,'04021':0.15}",Maricopa|Pinal,04013|04021,FALSE,FALSE,America/Phoenix
85340,33.50983,-112.41314,Litchfield Park,AZ,Arizona,TRUE,,33531,336.6,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85341,31.87378,-112.78479,Lukeville,AZ,Arizona,TRUE,,0,10.7,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85342,33.94477,-112.45307,Morristown,AZ,Arizona,TRUE,,1380,1.3,4013,Maricopa,"{'04013':97.21,'04025':2.79}",Maricopa|Yavapai,04013|04025,FALSE,FALSE,America/Phoenix
85343,33.33911,-112.68917,Palo Verde,AZ,Arizona,TRUE,,195,9.5,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85344,34.07556,-114.22191,Parker,AZ,Arizona,TRUE,,10741,8.2,4012,La Paz,{'04012':100},La Paz,4012,FALSE,FALSE,America/Phoenix
85345,33.57196,-112.24617,Peoria,AZ,Arizona,TRUE,,56790,1662.5,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85346,33.63605,-114.14626,Quartzsite,AZ,Arizona,TRUE,,4493,2.7,4012,La Paz,{'04012':100},La Paz,4012,FALSE,FALSE,America/Phoenix
85347,32.79743,-113.78961,Roll,AZ,Arizona,TRUE,,679,1.3,4027,Yuma,{'04027':100},Yuma,4027,FALSE,FALSE,America/Phoenix
85348,33.70862,-113.71375,Salome,AZ,Arizona,TRUE,,2295,2.4,4012,La Paz,{'04012':100},La Paz,4012,FALSE,FALSE,America/Phoenix
85349,32.4974,-114.75244,San Luis,AZ,Arizona,TRUE,,30795,548.5,4027,Yuma,{'04027':100},Yuma,4027,FALSE,FALSE,America/Phoenix
85350,32.5535,-114.69741,Somerton,AZ,Arizona,TRUE,,22306,83.2,4027,Yuma,{'04027':100},Yuma,4027,FALSE,FALSE,America/Phoenix
85351,33.60649,-112.2821,Sun City,AZ,Arizona,TRUE,,29107,988,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85352,32.71939,-113.83951,Tacna,AZ,Arizona,TRUE,,510,2.9,4027,Yuma,{'04027':100},Yuma,4027,FALSE,FALSE,America/Phoenix
85353,33.41824,-112.27288,Tolleson,AZ,Arizona,TRUE,,41818,552.2,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85354,33.43308,-113.04846,Tonopah,AZ,Arizona,TRUE,,7547,4.3,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85355,33.57621,-112.45385,Waddell,AZ,Arizona,TRUE,,12385,96,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85356,32.68902,-114.16229,Wellton,AZ,Arizona,TRUE,,4889,10.6,4027,Yuma,{'04027':100},Yuma,4027,FALSE,FALSE,America/Phoenix
85357,33.97757,-113.50301,Wenden,AZ,Arizona,TRUE,,342,0.5,4012,La Paz,{'04012':100},La Paz,4012,FALSE,FALSE,America/Phoenix
85360,34.70927,-113.56826,Wikieup,AZ,Arizona,TRUE,,156,0.1,4015,Mohave,{'04015':100},Mohave,4015,FALSE,FALSE,America/Phoenix
85361,33.76396,-112.61468,Wittmann,AZ,Arizona,TRUE,,5743,21.8,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85362,34.27993,-112.83471,Yarnell,AZ,Arizona,TRUE,,700,3.5,4025,Yavapai,{'04025':100},Yavapai,4025,FALSE,FALSE,America/Phoenix
85363,33.58446,-112.30505,Youngtown,AZ,Arizona,TRUE,,6747,1495.7,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85364,32.70312,-114.65881,Yuma,AZ,Arizona,TRUE,,74382,732.5,4027,Yuma,{'04027':100},Yuma,4027,FALSE,FALSE,America/Phoenix
85365,33.07873,-114.15042,Yuma,AZ,Arizona,TRUE,,50690,13.1,4027,Yuma,{'04027':100},Yuma,4027,FALSE,FALSE,America/Phoenix
85367,32.67174,-114.39552,Yuma,AZ,Arizona,TRUE,,22526,173.9,4027,Yuma,{'04027':100},Yuma,4027,FALSE,FALSE,America/Phoenix
85371,33.82862,-114.37583,Poston,AZ,Arizona,TRUE,,346,0.9,4012,La Paz,{'04012':100},La Paz,4012,FALSE,FALSE,America/Phoenix
85373,33.67379,-112.29958,Sun City,AZ,Arizona,TRUE,,19088,588.1,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85374,33.64403,-112.37682,Surprise,AZ,Arizona,TRUE,,47709,1120.8,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85375,33.68565,-112.36608,Sun City West,AZ,Arizona,TRUE,,28759,580,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85377,33.82433,-111.91526,Carefree,AZ,Arizona,TRUE,,3299,139.1,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85379,33.60211,-112.37356,Surprise,AZ,Arizona,TRUE,,47791,1425.8,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85381,33.60956,-112.23163,Peoria,AZ,Arizona,TRUE,,25446,1408.3,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85382,33.65509,-112.24747,Peoria,AZ,Arizona,TRUE,,39556,1578.2,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85383,33.80236,-112.24699,Peoria,AZ,Arizona,TRUE,,50308,151,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85387,33.71279,-112.43806,Surprise,AZ,Arizona,TRUE,,10651,67.6,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85388,33.6079,-112.43385,Surprise,AZ,Arizona,TRUE,,29408,691.4,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85390,33.89445,-112.86019,Wickenburg,AZ,Arizona,TRUE,,8706,5.6,4013,Maricopa,"{'04013':91.66,'04025':8.34}",Maricopa|Yavapai,04013|04025,FALSE,FALSE,America/Phoenix
85392,33.47779,-112.30937,Avondale,AZ,Arizona,TRUE,,38856,1440.8,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85395,33.47905,-112.39451,Goodyear,AZ,Arizona,TRUE,,29710,701,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85396,33.52692,-112.65073,Buckeye,AZ,Arizona,TRUE,,19085,56.8,4013,Maricopa,{'04013':100},Maricopa,4013,FALSE,FALSE,America/Phoenix
85501,33.53908,-110.75345,Globe,AZ,Arizona,TRUE,,13020,9.2,4007,Gila,{'04007':100},Gila,4007,FALSE,FALSE,America/Phoenix
85530,33.10616,-110.23729,Bylas,AZ,Arizona,TRUE,,1824,1.9,4009,Graham,{'04009':100},Graham,4009,FALSE,FALSE,America/Phoenix
85531,32.87715,-109.78937,Central,AZ,Arizona,TRUE,,417,57.7,4009,Graham,{'04009':100},Graham,4009,FALSE,FALSE,America/Phoenix
85533,33.32098,-109.38563,Clifton,AZ,Arizona,TRUE,,3527,1,4011,Greenlee,"{'04009':0.31,'04011':99.69}",Greenlee|Graham,04011|04009,FALSE,FALSE,America/Phoenix
85534,32.75426,-109.14059,Duncan,AZ,Arizona,TRUE,,2766,2.3,4011,Greenlee,{'04011':100},Greenlee,4011,FALSE,FALSE,America/Phoenix
85535,32.98992,-109.91384,Eden,AZ,Arizona,TRUE,,0,1.9,4009,Graham,{'04009':100},Graham,4009,FALSE,FALSE,America/Phoenix
85536,33.13902,-110.00261,Fort Thomas,AZ,Arizona,TRUE,,375,1.1,4009,Graham,{'04009':100},Graham,4009,FALSE,FALSE,America/Phoenix
85539,33.36103,-110.91301,Miami,AZ,Arizona,TRUE,,4595,31.1,4007,Gila,"{'04007':94.89,'04021':5.11}",Gila|Pinal,04007|04021,FALSE,FALSE,America/Phoenix
85540,32.97739,-109.35748,Morenci,AZ,Arizona,TRUE,,3176,11.1,4011,Greenlee,{'04011':100},Greenlee,4011,FALSE,FALSE,America/Phoenix
85541,34.19483,-111.3052,Payson,AZ,Arizona,TRUE,,21812,10.8,4007,Gila,{'04007':100},Gila,4007,FALSE,FALSE,America/Phoenix
85542,33.29655,-110.30316,Peridot,AZ,Arizona,TRUE,,3623,5.6,4009,Graham,"{'04007':15.58,'04009':84.42}",Graham|Gila,04009|04007,FALSE,FALSE,America/Phoenix
85543,32.98254,-109.96756,Pima,AZ,Arizona,TRUE,,3705,2.5,4009,Graham,{'04009':100},Graham,4009,FALSE,FALSE,America/Phoenix
85544,34.34353,-111.53529,Pine,AZ,Arizona,TRUE,,2487,6.9,4007,Gila,{'04007':100},Gila,4007,FALSE,FALSE,America/Phoenix
85545,33.54555,-111.12486,Roosevelt,AZ,Arizona,TRUE,,520,0.6,4007,Gila,"{'04007':97.43,'04013':2.57}",Gila|Maricopa,04007|04013,FALSE,FALSE,America/Phoenix
85546,32.71135,-109.58409,Safford,AZ,Arizona,TRUE,,20765,11.3,4009,Graham,{'04009':100},Graham,4009,FALSE,FALSE,America/Phoenix
85550,33.5311,-110.48326,San Carlos,AZ,Arizona,TRUE,,4994,3.3,4007,Gila,{'04007':100},Gila,4007,FALSE,FALSE,America/Phoenix
85551,32.72087,-109.58365,Solomon,AZ,Arizona,TRUE,,389,2.9,4009,Graham,{'04009':100},Graham,4009,FALSE,FALSE,America/Phoenix
85552,32.82182,-109.76941,Thatcher,AZ,Arizona,TRUE,,6572,100.2,4009,Graham,{'04009':100},Graham,4009,FALSE,FALSE,America/Phoenix
85553,33.81552,-111.22885,Tonto Basin,AZ,Arizona,TRUE,,1634,1.9,4007,Gila,{'04007':100},Gila,4007,FALSE,FALSE,America/Phoenix
85554,33.98597,-110.95425,Young,AZ,Arizona,TRUE,,624,0.4,4007,Gila,{'04007':100},Gila,4007,FALSE,FALSE,America/Phoenix
85601,31.58855,-111.31613,Arivaca,AZ,Arizona,TRUE,,646,2.2,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85602,32.17426,-110.37704,Benson,AZ,Arizona,TRUE,,9033,4.9,4003,Cochise,"{'04003':90.16,'04019':9.84}",Cochise|Pima,04003|04019,FALSE,FALSE,America/Phoenix
85603,31.43389,-109.91049,Bisbee,AZ,Arizona,TRUE,,6770,12.3,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85605,32.29936,-109.47785,Bowie,AZ,Arizona,TRUE,,516,0.7,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85606,32.03954,-109.91029,Cochise,AZ,Arizona,TRUE,,1040,3.6,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85607,31.5212,-109.35164,Douglas,AZ,Arizona,TRUE,,15411,8.8,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85608,31.45586,-109.58607,Douglas,AZ,Arizona,TRUE,,4978,481.1,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85609,32.06586,-110.10558,Dragoon,AZ,Arizona,TRUE,,199,1.2,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85610,31.74107,-109.71769,Elfrida,AZ,Arizona,TRUE,,978,1.2,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85611,31.66144,-110.51203,Elgin,AZ,Arizona,TRUE,,839,1.2,4023,Santa Cruz,"{'04003':2.07,'04019':17.93,'04023':80}",Santa Cruz|Cochise|Pima,04023|04003|04019,FALSE,FALSE,America/Phoenix
85613,31.5669,-110.3851,Fort Huachuca,AZ,Arizona,TRUE,,5480,46.2,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85614,31.82287,-110.92579,Green Valley,AZ,Arizona,TRUE,,23617,62.3,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85615,31.40187,-110.21973,Hereford,AZ,Arizona,TRUE,,9442,17.4,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85616,31.69331,-110.33305,Huachuca City,AZ,Arizona,TRUE,,5384,16.1,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85617,31.54832,-109.72293,Mc Neal,AZ,Arizona,TRUE,,1231,2.2,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85618,32.71317,-110.55581,Mammoth,AZ,Arizona,TRUE,,1954,5.9,4021,Pinal,{'04021':100},Pinal,4021,FALSE,FALSE,America/Phoenix
85619,32.4076,-110.7332,Mount Lemmon,AZ,Arizona,TRUE,,157,0.1,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85620,31.33717,-109.94123,Naco,AZ,Arizona,TRUE,,639,324.4,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85621,31.42297,-111.04039,Nogales,AZ,Arizona,TRUE,,22274,31.5,4023,Santa Cruz,{'04023':100},Santa Cruz,4023,FALSE,FALSE,America/Phoenix
85622,31.82686,-111.07552,Green Valley,AZ,Arizona,TRUE,,6233,50.1,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85623,32.70641,-110.8053,Oracle,AZ,Arizona,TRUE,,5337,4.5,4021,Pinal,{'04021':100},Pinal,4021,FALSE,FALSE,America/Phoenix
85624,31.51537,-110.69859,Patagonia,AZ,Arizona,TRUE,,1316,1.4,4023,Santa Cruz,{'04023':100},Santa Cruz,4023,FALSE,FALSE,America/Phoenix
85625,31.8885,-109.61185,Pearce,AZ,Arizona,TRUE,,2211,3,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85626,31.35783,-109.56666,Pirtleville,AZ,Arizona,TRUE,,1086,535.2,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85627,32.00493,-110.24102,Pomerene,AZ,Arizona,TRUE,,1243,21.7,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85629,31.91782,-111.01905,Sahuarita,AZ,Arizona,TRUE,,25362,39.5,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85630,31.88882,-110.169,Saint David,AZ,Arizona,TRUE,,1995,6,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85631,32.59139,-110.55254,San Manuel,AZ,Arizona,TRUE,,3771,12,4021,Pinal,{'04021':100},Pinal,4021,FALSE,FALSE,America/Phoenix
85632,32.04238,-109.17479,San Simon,AZ,Arizona,TRUE,,811,0.4,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85633,31.62288,-111.49572,Sasabe,AZ,Arizona,TRUE,,45,0.1,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85634,32.0315,-112.00653,Sells,AZ,Arizona,TRUE,,6637,0.9,4019,Pima,"{'04019':98.32,'04021':1.68}",Pima|Pinal,04019|04021,FALSE,FALSE,America/Phoenix
85635,31.57036,-110.17704,Sierra Vista,AZ,Arizona,TRUE,,33767,187.8,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85637,31.72818,-110.68962,Sonoita,AZ,Arizona,TRUE,,1245,4.1,4023,Santa Cruz,"{'04019':16.88,'04023':83.12}",Santa Cruz|Pima,04023|04019,FALSE,FALSE,America/Phoenix
85638,31.71507,-110.0509,Tombstone,AZ,Arizona,TRUE,,1871,2.4,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85640,31.56186,-111.04939,Tumacacori,AZ,Arizona,TRUE,,255,23,4023,Santa Cruz,{'04023':100},Santa Cruz,4023,FALSE,FALSE,America/Phoenix
85641,32.04901,-110.6229,Vail,AZ,Arizona,TRUE,,26441,18.1,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85643,32.40377,-109.96367,Willcox,AZ,Arizona,TRUE,,8475,1.8,4003,Cochise,"{'04003':87.08,'04009':12.92}",Cochise|Graham,04003|04009,FALSE,FALSE,America/Phoenix
85645,31.70305,-111.15951,Amado,AZ,Arizona,TRUE,,2410,4.2,4019,Pima,"{'04019':87.36,'04023':12.64}",Pima|Santa Cruz,04019|04023,FALSE,FALSE,America/Phoenix
85646,31.60616,-110.99018,Tubac,AZ,Arizona,TRUE,,1286,3.9,4023,Santa Cruz,{'04023':100},Santa Cruz,4023,FALSE,FALSE,America/Phoenix
85648,31.4873,-111.04117,Rio Rico,AZ,Arizona,TRUE,,19771,46.9,4023,Santa Cruz,{'04023':100},Santa Cruz,4023,FALSE,FALSE,America/Phoenix
85650,31.50007,-110.20214,Sierra Vista,AZ,Arizona,TRUE,,15747,141.3,4003,Cochise,{'04003':100},Cochise,4003,FALSE,FALSE,America/Phoenix
85653,32.38975,-111.37702,Marana,AZ,Arizona,TRUE,,17978,16.7,4019,Pima,"{'04019':99.95,'04021':0.05}",Pima|Pinal,04019|04021,FALSE,FALSE,America/Phoenix
85654,32.41526,-111.1544,Rillito,AZ,Arizona,TRUE,,0,608.9,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85658,32.54917,-111.14836,Marana,AZ,Arizona,TRUE,,11586,13.4,4019,Pima,"{'04019':84.36,'04021':15.64}",Pima|Pinal,04019|04021,FALSE,FALSE,America/Phoenix
85701,32.2169,-110.97095,Tucson,AZ,Arizona,TRUE,,5347,1330.4,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85704,32.33785,-110.98551,Tucson,AZ,Arizona,TRUE,,32351,668.1,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85705,32.27127,-110.99213,Tucson,AZ,Arizona,TRUE,,56450,1633.8,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85706,32.14763,-110.9334,Tucson,AZ,Arizona,TRUE,,55352,1701.2,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85707,32.17921,-110.88698,Tucson,AZ,Arizona,TRUE,,665,56,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85708,32.18191,-110.86645,Tucson,AZ,Arizona,TRUE,,4025,800.3,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85710,32.21414,-110.82375,Tucson,AZ,Arizona,TRUE,,54663,1740.1,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85711,32.21523,-110.88341,Tucson,AZ,Arizona,TRUE,,39521,1862.6,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85712,32.25233,-110.88648,Tucson,AZ,Arizona,TRUE,,33612,1852.4,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85713,32.19526,-111.01537,Tucson,AZ,Arizona,TRUE,,46640,817,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85714,32.1674,-110.95082,Tucson,AZ,Arizona,TRUE,,15693,880.5,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85715,32.24887,-110.83081,Tucson,AZ,Arizona,TRUE,,17137,1023.2,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85716,32.24151,-110.92322,Tucson,AZ,Arizona,TRUE,,30313,1798.1,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85718,32.33333,-110.91661,Tucson,AZ,Arizona,TRUE,,26398,277.3,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85719,32.24671,-110.94869,Tucson,AZ,Arizona,TRUE,,48369,2074.9,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85723,32.18023,-110.96517,Tucson,AZ,Arizona,TRUE,,0,0,4019,Pima,{'04019':0},Pima,4019,FALSE,FALSE,America/Phoenix
85724,32.24088,-110.94552,Tucson,AZ,Arizona,TRUE,,0,0,4019,Pima,{'04019':0},Pima,4019,FALSE,FALSE,America/Phoenix
85726,32.20478,-110.94563,Tucson,AZ,Arizona,TRUE,,0,0,4019,Pima,{'04019':0},Pima,4019,FALSE,FALSE,America/Phoenix
85730,32.18277,-110.747,Tucson,AZ,Arizona,TRUE,,38219,318.8,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85735,32.09306,-111.34721,Tucson,AZ,Arizona,TRUE,,11274,22.8,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85736,31.90107,-111.37023,Tucson,AZ,Arizona,TRUE,,4612,5.4,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85737,32.41414,-110.94664,Tucson,AZ,Arizona,TRUE,,21795,332.1,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85739,32.61655,-110.98581,Tucson,AZ,Arizona,TRUE,,18511,37,4021,Pinal,"{'04019':42.95,'04021':57.05}",Pinal|Pima,04021|04019,FALSE,FALSE,America/Phoenix
85741,32.33731,-111.03944,Tucson,AZ,Arizona,TRUE,,35219,1265.9,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85742,32.39471,-111.06571,Tucson,AZ,Arizona,TRUE,,27899,338.8,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85743,32.3108,-111.1882,Tucson,AZ,Arizona,TRUE,,30217,116.7,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85745,32.25879,-111.08972,Tucson,AZ,Arizona,TRUE,,39414,212.2,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85746,32.09161,-111.04443,Tucson,AZ,Arizona,TRUE,,44823,217.8,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85747,32.09498,-110.76537,Tucson,AZ,Arizona,TRUE,,25777,150.9,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85748,32.21896,-110.75198,Tucson,AZ,Arizona,TRUE,,18372,590.5,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85749,32.2895,-110.73178,Tucson,AZ,Arizona,TRUE,,18813,122.2,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85750,32.30199,-110.84021,Tucson,AZ,Arizona,TRUE,,24535,469.3,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85755,32.46826,-110.98146,Tucson,AZ,Arizona,TRUE,,16434,173.1,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85756,32.07925,-110.89888,Tucson,AZ,Arizona,TRUE,,42023,203,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85757,32.1285,-111.12212,Tucson,AZ,Arizona,TRUE,,20312,255.2,4019,Pima,{'04019':100},Pima,4019,FALSE,FALSE,America/Phoenix
85901,34.29984,-109.99991,Show Low,AZ,Arizona,TRUE,,18344,25.5,4017,Navajo,"{'04001':3.26,'04017':96.74}",Navajo|Apache,04017|04001,FALSE,FALSE,America/Phoenix
85911,34.1355,-110.36938,Cibecue,AZ,Arizona,TRUE,,2222,1.1,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
85912,34.42676,-109.92745,White Mountain Lake,AZ,Arizona,TRUE,,292,1.6,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
85920,33.86056,-109.17681,Alpine,AZ,Arizona,TRUE,,434,1.7,4001,Apache,{'04001':100},Apache,4001,FALSE,FALSE,America/Phoenix
85922,33.50872,-109.13674,Blue,AZ,Arizona,TRUE,,37,0,4011,Greenlee,{'04011':100},Greenlee,4011,FALSE,FALSE,America/Phoenix
85923,34.32498,-110.34055,Clay Springs,AZ,Arizona,TRUE,,469,3.8,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
85924,34.57457,-109.6617,Concho,AZ,Arizona,TRUE,,2696,1.3,4001,Apache,{'04001':100},Apache,4001,FALSE,FALSE,America/Phoenix
85925,34.088,-109.3232,Eagar,AZ,Arizona,TRUE,,4938,64.1,4001,Apache,{'04001':100},Apache,4001,FALSE,FALSE,America/Phoenix
85926,33.77421,-109.97933,Fort Apache,AZ,Arizona,TRUE,,453,14.9,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
85927,34.00517,-109.46645,Greer,AZ,Arizona,TRUE,,132,0.5,4001,Apache,{'04001':100},Apache,4001,FALSE,FALSE,America/Phoenix
85928,34.53344,-110.55815,Heber,AZ,Arizona,TRUE,,1327,1.5,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
85929,34.18574,-109.93658,Lakeside,AZ,Arizona,TRUE,,7407,53.2,4017,Navajo,{'04017':100},Navajo,4017,FALSE,FALSE,America/Phoenix
